,date,Negative,Neutral,Positive
505,2020-02-28,0.9762331,0.0027305195,0.0210364
506,2020-03-01,0.95135665,0.0029755807,0.045667745
507,2020-03-02,0.9816905,0.0030391398,0.01527032
508,2020-03-03,0.36100385,0.0034011984,0.63559496
509,2020-03-04,0.92257524,0.010150985,0.06727374
510,2020-03-06,0.6787028,0.004041474,0.31725574
511,2020-03-07,0.8958286,0.003798096,0.10037335
512,2020-03-08,0.49801219,0.020968478,0.48101932
513,2020-03-09,0.8828092,0.0038432118,0.113347605
514,2020-03-11,0.3434009,0.5628336,0.09376542
515,2020-03-12,0.58069265,0.016790211,0.40251714
516,2020-03-13,0.4973178,0.002739483,0.4999427
517,2020-03-16,0.7153263,0.00404018,0.28063345
518,2020-03-17,0.6707602,0.003394526,0.32584518
519,2020-03-18,0.49970248,0.0026068313,0.49769074
520,2020-03-19,0.5560365,0.0031064523,0.4408571
521,2020-03-20,0.085900545,0.003291469,0.910808
522,2020-03-23,0.42485756,0.006611959,0.5685305
523,2020-03-24,0.7409711,0.004711538,0.25431737
524,2020-03-25,0.03245678,0.0036777398,0.9638655
525,2020-03-26,0.9800099,0.0029658766,0.01702422
526,2020-03-27,0.98069215,0.0029669872,0.016340822
527,2020-03-30,0.9401988,0.0036354049,0.056165837
528,2020-03-31,0.9836757,0.003808544,0.012515748
529,2020-04-02,0.8670636,0.0034472896,0.1294891
530,2020-04-03,0.74714816,0.004470284,0.24838157
531,2020-04-05,0.93950236,0.0031369415,0.057360653
532,2020-04-06,0.018133452,0.46058026,0.52128625
533,2020-04-08,0.49055955,0.0031075524,0.50633293
534,2020-04-09,0.97481185,0.004136491,0.021051625
535,2020-04-11,0.9821825,0.0033173384,0.014500096
536,2020-04-12,0.16978152,0.0035915193,0.826627
537,2020-04-13,0.97368795,0.011582114,0.014729876
538,2020-04-14,0.9431379,0.004529861,0.05233223
539,2020-04-15,0.9430834,0.0034911698,0.053425413
540,2020-04-16,0.70072454,0.0041695544,0.29510593
541,2020-04-17,0.8907751,0.0044660755,0.10475884
542,2020-04-20,0.94869757,0.0031240038,0.048178528
543,2020-04-21,0.96434295,0.00342783,0.032229185
544,2020-04-22,0.970407,0.0033605644,0.026232406
545,2020-04-23,0.8443612,0.0038328182,0.151806
546,2020-04-24,0.5568267,0.0033063656,0.43986687
547,2020-04-27,0.5049151,0.063219555,0.43186533
548,2020-04-28,0.5006119,0.0026954617,0.4966926
549,2020-04-29,0.9568665,0.0033292058,0.03980434
550,2020-04-30,0.40685472,0.008073235,0.585072
551,2020-05-02,0.39883825,0.029760854,0.5714009
552,2020-05-03,0.4982356,0.46613485,0.035629556
553,2020-05-05,0.40228158,0.0037373037,0.5939811
554,2020-05-08,0.6013471,0.0037113607,0.3949415
555,2020-05-10,0.7064261,0.006244587,0.28732932
556,2020-05-11,0.48972902,0.0025323555,0.5077386
557,2020-05-13,0.9785582,0.0035079378,0.017933913
558,2020-05-14,0.9537871,0.0033846209,0.042828333
559,2020-05-15,0.9781543,0.0027993098,0.019046394
560,2020-05-18,0.31195945,0.06562487,0.62241566
561,2020-05-20,0.5221595,0.0026024687,0.47523803
562,2020-05-21,0.2868946,0.0046562417,0.7084491
563,2020-05-22,0.9849694,0.0030562552,0.0119743515
564,2020-05-25,0.9835558,0.003243256,0.013200941
565,2020-05-26,0.6449227,0.0035212557,0.35155603
566,2020-05-27,0.8806157,0.003594358,0.115789965
567,2020-05-28,0.9417528,0.0031683585,0.055078883
568,2020-05-29,0.9602685,0.0032747458,0.03645673
569,2020-06-01,0.85186875,0.0050073895,0.14312384
570,2020-06-02,0.9540616,0.0032303769,0.042708013
571,2020-06-03,0.36316377,0.00417751,0.6326587
572,2020-06-04,0.92225635,0.003960014,0.07378364
573,2020-06-05,0.92127156,0.003496163,0.075232305
574,2020-06-07,0.306684,0.4975561,0.19575995
575,2020-06-08,0.2694102,0.0041320585,0.7264577
576,2020-06-10,0.9636259,0.0036049313,0.032769155
577,2020-06-11,0.5134203,0.0036445963,0.4829351
578,2020-06-15,0.5141133,0.3891168,0.09676991
579,2020-06-16,0.6725534,0.0035205493,0.323926
580,2020-06-17,0.49949464,0.0025401376,0.49796516
581,2020-06-18,0.98754203,0.0031717776,0.009286137
582,2020-06-19,0.47270146,0.0039344793,0.52336407
583,2020-06-22,0.6389585,0.006919399,0.35412204
584,2020-06-23,0.8668426,0.0042724544,0.12888491
585,2020-06-24,0.5007717,0.0030482125,0.4961801
586,2020-06-25,0.78134024,0.042496458,0.17616332
587,2020-06-26,0.87363267,0.0036808895,0.122686476
588,2020-06-29,0.9813467,0.0034429568,0.015210355
589,2020-06-30,0.6431378,0.16979915,0.18706307
590,2020-07-01,0.56850564,0.003485777,0.42800853
591,2020-07-02,0.9185271,0.004676196,0.076796725
592,2020-07-04,0.9752575,0.0038518058,0.0208907
593,2020-07-05,0.98327965,0.0035995112,0.013120893
594,2020-07-07,0.67955387,0.004854082,0.31559205
595,2020-07-08,0.9845507,0.002889977,0.012559254
596,2020-07-09,0.52465194,0.0030737305,0.47227427
597,2020-07-10,0.9815253,0.003450457,0.015024283
598,2020-07-12,0.4924903,0.4980145,0.009495265
599,2020-07-13,0.25764686,0.0043039904,0.73804915
600,2020-07-14,0.5107499,0.0029459829,0.48630416
601,2020-07-15,0.45592627,0.0032237293,0.54085
602,2020-07-16,0.54961616,0.0033992669,0.4469846
603,2020-07-17,0.7887707,0.0035353722,0.20769393
604,2020-07-20,0.50545895,0.0028839551,0.49165714
605,2020-07-21,0.3802757,0.0038796053,0.61584467
606,2020-07-22,0.45894626,0.0034773247,0.5375764
607,2020-07-23,0.5076611,0.0027499371,0.48958895
608,2020-07-24,0.933351,0.0032620775,0.06338696
609,2020-07-27,0.9214755,0.0032586716,0.07526578
610,2020-07-28,0.18257847,0.028971827,0.78844976
611,2020-07-29,0.50092024,0.0032901238,0.4957897
612,2020-07-30,0.96758616,0.0036181198,0.028795695
613,2020-07-31,0.9743788,0.009817642,0.015803536
614,2020-08-01,0.74444896,0.003777419,0.25177363
615,2020-08-04,0.9807327,0.0033324533,0.015934926
616,2020-08-05,0.26074234,0.0031770228,0.73608065
617,2020-08-06,0.42265657,0.0037097153,0.5736337
618,2020-08-07,0.40013295,0.00548899,0.59437805
619,2020-08-09,0.49432606,0.49686903,0.008804937
620,2020-08-10,0.014787808,0.4958659,0.48934636
621,2020-08-12,0.9350902,0.019683402,0.04522645
622,2020-08-13,0.7684535,0.004461876,0.22708468
623,2020-08-14,0.011211328,0.0032125413,0.9855761
624,2020-08-17,0.43223667,0.037153,0.5306103
625,2020-08-18,0.19375336,0.0034183334,0.8028283
626,2020-08-19,0.94671524,0.012442796,0.040841915
627,2020-08-20,0.97735906,0.0030084895,0.019632451
628,2020-08-21,0.9871033,0.0031643626,0.0097323945
629,2020-08-24,0.9824485,0.004489895,0.013061661
630,2020-08-25,0.5087458,0.0073439986,0.4839102
631,2020-08-26,0.18922104,0.0034696674,0.80730927
632,2020-08-27,0.5902137,0.004238545,0.4055478
633,2020-08-28,0.58779854,0.003701313,0.4085001
634,2020-08-31,0.9650413,0.0036103951,0.031348396
635,2020-09-01,0.4985119,0.0024923298,0.49899572
636,2020-09-03,0.48968643,0.0045976834,0.50571585
637,2020-09-04,0.6815718,0.012959201,0.30546904
638,2020-09-06,0.7290493,0.004305235,0.26664546
639,2020-09-07,0.0895883,0.0029019178,0.9075098
640,2020-09-09,0.9828202,0.0043485574,0.012831165
641,2020-09-10,0.494074,0.002578291,0.5033477
642,2020-09-11,0.49366212,0.002806902,0.503531
643,2020-09-12,0.10387431,0.003428864,0.8926968
644,2020-09-14,0.9772266,0.0029944212,0.019779015
645,2020-09-15,0.109785885,0.002918108,0.8872961
646,2020-09-16,0.4945462,0.44145545,0.063998334
647,2020-09-17,0.89942336,0.0036189528,0.09695777
648,2020-09-18,0.5262801,0.0027482281,0.4709717
649,2020-09-21,0.9842888,0.0029490222,0.012762125
650,2020-09-22,0.47972125,0.0044496045,0.51582915
651,2020-09-23,0.60175526,0.0033018691,0.39494288
652,2020-09-24,0.98615533,0.003115173,0.010729511
653,2020-09-25,0.50881803,0.0027652178,0.4884168
654,2020-09-28,0.5097115,0.0026271942,0.48766127
655,2020-09-29,0.98487806,0.0031991475,0.011922801
656,2020-10-01,0.5195217,0.0073112017,0.47316706
657,2020-10-02,0.6393073,0.004220656,0.35647205
658,2020-10-03,0.98331106,0.0030449445,0.013643997
659,2020-10-04,0.9803078,0.0030570857,0.016635155
660,2020-10-06,0.7448987,0.0037270235,0.25137427
661,2020-10-07,0.49767566,0.0027818452,0.49954247
662,2020-10-08,0.68436074,0.032357305,0.28328192
663,2020-10-09,0.012119379,0.0032634668,0.9846171
664,2020-10-11,0.048210584,0.14952008,0.8022694
665,2020-10-12,0.68617535,0.005840315,0.30798432
666,2020-10-13,0.9045009,0.0033465005,0.09215258
667,2020-10-15,0.98025274,0.003218138,0.016529107
668,2020-10-16,0.784932,0.0128430715,0.20222488
669,2020-10-19,0.49405974,0.0030573898,0.50288284
670,2020-10-20,0.97864294,0.003927297,0.017429758
671,2020-10-21,0.50636345,0.0025935152,0.49104303
672,2020-10-22,0.4980712,0.03868843,0.46324036
673,2020-10-23,0.5527749,0.0035095862,0.44371554
674,2020-10-26,0.9574923,0.0033954387,0.039112255
675,2020-10-27,0.97261274,0.0032128815,0.024174359
676,2020-10-28,0.46176317,0.0030518519,0.535185
677,2020-10-29,0.5679963,0.007028342,0.42497537
678,2020-10-30,0.968367,0.0028623957,0.0287706
679,2020-11-02,0.92481154,0.0032966402,0.07189183
680,2020-11-03,0.717033,0.005939476,0.27702752
681,2020-11-05,0.9738834,0.0047180024,0.021398675
682,2020-11-06,0.030346224,0.0024677902,0.967186
683,2020-11-08,0.98650193,0.0028323536,0.01066573
684,2020-11-09,0.6213449,0.0039944015,0.37466073
685,2020-11-11,0.5390212,0.004709372,0.45626947
686,2020-11-12,0.51350147,0.003059247,0.4834393
687,2020-11-13,0.9680041,0.0039652158,0.028030712
688,2020-11-16,0.7764835,0.0041862633,0.21933028
689,2020-11-17,0.9829731,0.00396123,0.013065685
690,2020-11-18,0.98302704,0.0033181312,0.01365483
691,2020-11-19,0.9857601,0.0029551566,0.011284764
692,2020-11-20,0.04249856,0.006884538,0.95061696
693,2020-11-23,0.30897522,0.0059917956,0.68503296
694,2020-11-24,0.9335286,0.0035112174,0.06296014
695,2020-11-25,0.808121,0.005268854,0.18661016
696,2020-11-26,0.9650494,0.0031717615,0.031778846
697,2020-11-27,0.5527959,0.11246949,0.33473456
698,2020-11-30,0.5092238,0.02254679,0.4682294
699,2020-12-02,0.9139111,0.0034018848,0.08268699
700,2020-12-03,0.9451196,0.0037405603,0.051139846
701,2020-12-05,0.605438,0.0038801143,0.39068192
702,2020-12-06,0.6416096,0.0034941167,0.35489625
703,2020-12-08,0.97159225,0.0026608924,0.025746841
704,2020-12-10,0.9429842,0.0055378694,0.05147794
705,2020-12-11,0.9533727,0.0033081716,0.043319136
706,2020-12-14,0.57641065,0.010630328,0.41295904
707,2020-12-15,0.011475392,0.0025013406,0.98602325
708,2020-12-16,0.75700223,0.002992463,0.24000528
709,2020-12-17,0.9583112,0.004651988,0.03703682
710,2020-12-18,0.97814184,0.0036251594,0.01823298
711,2020-12-21,0.6175668,0.004317364,0.37811586
712,2020-12-22,0.6055214,0.003586154,0.39089242
713,2020-12-23,0.98284954,0.0029206052,0.014229896
714,2020-12-24,0.498521,0.0025801365,0.49889892
715,2020-12-28,0.96052074,0.0036990526,0.035780203
716,2020-12-29,0.95453876,0.0037245536,0.041736715
717,2020-12-30,0.071642816,0.0041199876,0.92423725
718,2020-12-31,0.97720397,0.0028773844,0.019918611
719,2021-01-01,0.9689547,0.003429404,0.027615977
720,2021-01-02,0.5578001,0.004364543,0.43783528
721,2021-01-03,0.53177553,0.0034086383,0.46481588
722,2021-01-04,0.41510087,0.14902478,0.43587428
723,2021-01-06,0.48575532,0.0028507826,0.5113939
724,2021-01-07,0.9451107,0.0032788701,0.051610403
725,2021-01-09,0.49231353,0.49596512,0.011721401
726,2021-01-10,0.9854931,0.0028996267,0.011607237
727,2021-01-11,0.929881,0.0032392032,0.06687976
728,2021-01-12,0.8884373,0.0036100582,0.10795265
729,2021-01-13,0.50688696,0.0028921678,0.49022087
730,2021-01-14,0.97152,0.004488771,0.023991134
731,2021-01-15,0.29611838,0.0043039136,0.69957775
732,2021-01-18,0.55156744,0.0038302767,0.4446023
733,2021-01-19,0.981339,0.0030625912,0.01559839
734,2021-01-20,0.1515126,0.0034507196,0.84503675
735,2021-01-21,0.5630206,0.03401658,0.40296286
736,2021-01-22,0.95677257,0.0030376227,0.040189732
737,2021-01-25,0.8435721,0.0033704245,0.1530575
738,2021-01-26,0.9051657,0.0044960366,0.09033833
739,2021-01-27,0.5251333,0.002942269,0.47192433
740,2021-01-28,0.97647345,0.0028775842,0.020648932
741,2021-01-29,0.98331785,0.0031229884,0.013559161
742,2021-02-02,0.11077036,0.006243201,0.8829864
743,2021-02-03,0.978875,0.003221619,0.017903393
744,2021-02-04,0.16146258,0.0036670715,0.8348704
745,2021-02-06,0.34304944,0.4940638,0.16288675
746,2021-02-07,0.92218286,0.0038044073,0.07401271
747,2021-02-08,0.88241065,0.0042757844,0.11331355
748,2021-02-09,0.029593738,0.003160815,0.9672454
749,2021-02-11,0.4955747,0.0025376244,0.5018877
750,2021-02-12,0.50813365,0.0032334295,0.48863295
751,2021-02-15,0.15100488,0.0041366396,0.84485847
752,2021-02-16,0.4722632,0.09991812,0.42781878
753,2021-02-17,0.038809057,0.0042452756,0.95694566
754,2021-02-18,0.49839768,0.00279955,0.4988028
755,2021-02-19,0.57100284,0.0030293358,0.4259678
756,2021-02-22,0.50035983,0.0035467427,0.4960934
757,2021-02-23,0.7305197,0.004255047,0.26522523
758,2021-02-24,0.5532245,0.42430106,0.02247448
759,2021-02-25,0.48715732,0.0026044347,0.5102383
760,2021-02-26,0.9837604,0.0033797165,0.01285981
761,2021-03-02,0.06714087,0.0030874324,0.9297718
762,2021-03-03,0.35260624,0.0036489326,0.64374477
763,2021-03-05,0.9788285,0.003459908,0.017711576
764,2021-03-06,0.9469169,0.0034752279,0.049607877
765,2021-03-08,0.5275773,0.0051248427,0.46729782
766,2021-03-09,0.98524886,0.0036100764,0.011141092
767,2021-03-11,0.78639495,0.054714635,0.15889037
768,2021-03-12,0.51507276,0.0029316493,0.48199555
769,2021-03-15,0.9803835,0.0031350672,0.016481426
770,2021-03-16,0.7491504,0.0036292123,0.24722037
771,2021-03-17,0.5114324,0.004606628,0.48396102
772,2021-03-18,0.96804595,0.0032044086,0.028749678
773,2021-03-19,0.8936646,0.0037480257,0.1025873
774,2021-03-22,0.39840686,0.48902142,0.112571664
775,2021-03-23,0.017450515,0.4968173,0.4857322
776,2021-03-24,0.44771376,0.0033995518,0.54888666
777,2021-03-25,0.9558785,0.0032091301,0.040912297
778,2021-03-26,0.867548,0.0035996726,0.12885228
779,2021-03-29,0.49498162,0.49538463,0.00963373
780,2021-03-30,0.14674444,0.500414,0.35284156
781,2021-03-31,0.5093397,0.0034402623,0.48722
782,2021-04-01,0.49101186,0.0025971031,0.5063911
783,2021-04-02,0.8422707,0.05651259,0.10121669
784,2021-04-03,0.5220849,0.0028536296,0.47506145
785,2021-04-05,0.50343883,0.0026104175,0.49395075
786,2021-04-06,0.50269896,0.004539797,0.49276122
787,2021-04-08,0.035238348,0.23689424,0.7278674
788,2021-04-10,0.9766216,0.0026514088,0.02072703
789,2021-04-11,0.97439575,0.00381818,0.021786062
790,2021-04-13,0.5249904,0.002678568,0.47233105
791,2021-04-14,0.06616469,0.0036393558,0.930196
792,2021-04-15,0.72196835,0.0038334047,0.2741982
793,2021-04-16,0.12696224,0.0033014924,0.8697363
794,2021-04-19,0.98465514,0.0033791414,0.011965673
795,2021-04-20,0.60208994,0.004030318,0.39387974
796,2021-04-21,0.96805215,0.0030785988,0.028869197
797,2021-04-22,0.8605927,0.0053336583,0.13407359
798,2021-04-23,0.4369429,0.0037341313,0.55932295
799,2021-04-26,0.9794506,0.0031996407,0.017349742
800,2021-04-27,0.50083095,0.0037925146,0.4953766
801,2021-04-28,0.95539105,0.004110988,0.040497944
802,2021-04-29,0.5072399,0.37598917,0.11677097
803,2021-04-30,0.4874003,0.007655935,0.5049437
804,2021-05-01,0.9868003,0.0034371892,0.009762532
805,2021-05-02,0.7972088,0.0043829563,0.19840822
806,2021-05-03,0.72374815,0.003521275,0.27273053
807,2021-05-04,0.97420144,0.0033582915,0.022440217
808,2021-05-05,0.028860569,0.4050922,0.5660472
809,2021-05-07,0.62232953,0.008391663,0.36927873
810,2021-05-08,0.38124445,0.4416729,0.17708266
811,2021-05-10,0.96107745,0.0043854434,0.034537137
812,2021-05-11,0.97887653,0.0029506432,0.01817281
813,2021-05-13,0.07079404,0.0031432714,0.9260627
814,2021-05-14,0.9822416,0.0028992034,0.014859183
815,2021-05-17,0.41494954,0.0056841774,0.5793663
816,2021-05-18,0.85357434,0.0037271117,0.14269856
817,2021-05-19,0.6919147,0.0043356656,0.30374965
818,2021-05-20,0.9314864,0.003924957,0.06458861
819,2021-05-21,0.022250405,0.0024693091,0.9752803
820,2021-05-24,0.49414995,0.0076767234,0.4981733
821,2021-05-25,0.5628159,0.004077243,0.4331069
822,2021-05-26,0.44024703,0.075944096,0.48380893
823,2021-05-27,0.95196366,0.004742263,0.043294087
824,2021-05-28,0.88225126,0.003727975,0.11402079
825,2021-05-31,0.32720813,0.3682183,0.30457354
826,2021-06-01,0.98459387,0.0030094841,0.012396641
827,2021-06-04,0.9524493,0.008416778,0.039133884
828,2021-06-05,0.015620768,0.002566794,0.9818124
829,2021-06-07,0.9764688,0.0034878387,0.020043362
830,2021-06-08,0.51044893,0.002739184,0.48681188
831,2021-06-09,0.40312883,0.0033802246,0.5934909
832,2021-06-10,0.97670424,0.0029101416,0.02038568
833,2021-06-12,0.98262703,0.003342767,0.014030264
834,2021-06-14,0.054517943,0.49375457,0.45172745
835,2021-06-15,0.6034167,0.007329218,0.38925412
836,2021-06-16,0.67171603,0.0036236718,0.32466036
837,2021-06-17,0.9626001,0.0030723289,0.03432753
838,2021-06-18,0.57306707,0.0049676546,0.42196527
839,2021-06-21,0.944207,0.0033754192,0.052417547
840,2021-06-22,0.98335767,0.0028884143,0.01375395
841,2021-06-23,0.49274373,0.0028091366,0.5044471
842,2021-06-24,0.4159869,0.0040705237,0.5799426
843,2021-06-25,0.9832901,0.0027720002,0.0139378905
844,2021-06-28,0.65062696,0.0058889887,0.34348407
845,2021-06-29,0.9595057,0.003708342,0.036785953
846,2021-06-30,0.028895367,0.5007374,0.47036725
847,2021-07-01,0.49905965,0.0026497701,0.49829054
848,2021-07-04,0.98307836,0.002818852,0.01410272
849,2021-07-05,0.11694359,0.0038130055,0.8792434
850,2021-07-06,0.9713739,0.0031022965,0.025523802
851,2021-07-07,0.8402531,0.0042396924,0.15550719
852,2021-07-09,0.47738522,0.003165423,0.51944935
853,2021-07-10,0.48692578,0.00492346,0.5081507
854,2021-07-12,0.0914181,0.0032142517,0.9053676
855,2021-07-13,0.9495707,0.0033259282,0.047103394
856,2021-07-14,0.5240392,0.0051185107,0.47084224
857,2021-07-15,0.49604893,0.0035876832,0.5003634
858,2021-07-16,0.39511302,0.005882657,0.59900427
859,2021-07-19,0.9860791,0.002953032,0.010967855
860,2021-07-20,0.82308865,0.008987274,0.1679241
861,2021-07-21,0.555275,0.0069004647,0.43782452
862,2021-07-22,0.9478169,0.0035560546,0.048627067
863,2021-07-23,0.97800386,0.0029303688,0.019065738
864,2021-07-26,0.47576421,0.22286463,0.3013712
865,2021-07-27,0.9857295,0.0028151167,0.011455399
866,2021-07-28,0.90363914,0.004573274,0.09178762
867,2021-07-29,0.4513819,0.0030000578,0.54561806
868,2021-07-30,0.68447214,0.25303403,0.062493794
869,2021-08-01,0.9810421,0.0030978213,0.015860042
870,2021-08-02,0.0130958315,0.0031302343,0.98377395
871,2021-08-03,0.9841417,0.0030518423,0.012806459
872,2021-08-06,0.09059236,0.002970899,0.9064367
873,2021-08-07,0.9833741,0.0026871029,0.013938827
874,2021-08-09,0.52206254,0.0040796488,0.47385782
875,2021-08-10,0.69955665,0.0045962483,0.2958471
876,2021-08-11,0.52651846,0.0042610737,0.46922052
877,2021-08-12,0.012274751,0.0063247895,0.9814005
878,2021-08-13,0.8653855,0.0038535653,0.13076094
879,2021-08-16,0.5554987,0.015851952,0.42864934
880,2021-08-17,0.70347524,0.0035419138,0.29298282
881,2021-08-18,0.97316086,0.0029233838,0.023915766
882,2021-08-19,0.96689785,0.003943948,0.029158207
883,2021-08-20,0.9405261,0.0036465786,0.055827346
884,2021-08-23,0.9500686,0.024019271,0.025912099
885,2021-08-24,0.19892684,0.0035584655,0.7975147
886,2021-08-25,0.4462938,0.010130692,0.54357547
887,2021-08-26,0.9852675,0.0029440857,0.011788446
888,2021-08-27,0.08167081,0.15955746,0.7587717
889,2021-08-30,0.98042405,0.0034200894,0.016155828
890,2021-08-31,0.5334139,0.003441175,0.46314496
891,2021-09-02,0.45406738,0.0038691184,0.54206353
892,2021-09-03,0.75547385,0.003883835,0.24064225
893,2021-09-04,0.95213413,0.0045991736,0.043266743
894,2021-09-06,0.8087971,0.010558239,0.18064466
895,2021-09-07,0.88499093,0.0034503718,0.11155865
896,2021-09-08,0.501393,0.0035598986,0.49504712
897,2021-09-09,0.95841503,0.013903067,0.027681932
898,2021-09-11,0.0142121,0.0025274886,0.9832604
899,2021-09-12,0.48080188,0.0048591164,0.51433897
900,2021-09-13,0.49696457,0.00793094,0.4951044
901,2021-09-14,0.94062793,0.0035788487,0.05579321
902,2021-09-15,0.40364754,0.0038902077,0.59246224
903,2021-09-16,0.9866742,0.0028354158,0.0104904175
904,2021-09-17,0.48619416,0.0029797798,0.5108261
905,2021-09-20,0.5258199,0.004806932,0.46937314
906,2021-09-21,0.9803531,0.0029046964,0.016742095
907,2021-09-22,0.98139954,0.002877778,0.015722737
908,2021-09-23,0.08573943,0.14486067,0.7693999
909,2021-09-24,0.9868817,0.0030173557,0.010100963
910,2021-09-27,0.49727646,0.0035761339,0.4991474
911,2021-09-28,0.07716048,0.003487945,0.9193516
912,2021-09-29,0.9832782,0.0029929474,0.013728798
913,2021-09-30,0.48866636,0.0032014525,0.50813216
914,2021-10-02,0.54338646,0.02402751,0.43258613
915,2021-10-03,0.7794095,0.17224593,0.048344515
916,2021-10-05,0.89858377,0.003718196,0.097697966
917,2021-10-06,0.38643748,0.003570849,0.60999167
918,2021-10-08,0.92343336,0.003599796,0.072966866
919,2021-10-09,0.5112013,0.0029940614,0.48580465
920,2021-10-11,0.49236563,0.4955243,0.012110058
921,2021-10-12,0.98526573,0.0033231883,0.011411078
922,2021-10-13,0.89498025,0.003765093,0.10125464
923,2021-10-14,0.3573513,0.0040913173,0.63855743
924,2021-10-15,0.22846666,0.0038114772,0.7677219
925,2021-10-18,0.10268188,0.002950434,0.8943677
926,2021-10-19,0.5413549,0.0037774444,0.45486766
927,2021-10-20,0.7167598,0.003776973,0.27946323
928,2021-10-21,0.97118056,0.003154453,0.025665002
929,2021-10-22,0.51406497,0.0026736131,0.48326144
930,2021-10-25,0.16517782,0.29359013,0.54123205
931,2021-10-26,0.97144306,0.0031294553,0.025427504
932,2021-10-27,0.98036027,0.0029282272,0.01671148
933,2021-10-28,0.50583625,0.0026203752,0.4915434
934,2021-10-29,0.88112843,0.010408024,0.10846355
935,2021-11-01,0.4499638,0.043538406,0.5064978
936,2021-11-02,0.5049859,0.05563379,0.43938038
937,2021-11-03,0.36085114,0.050589424,0.5885594
938,2021-11-05,0.6618816,0.0036016405,0.33451667
939,2021-11-06,0.56481063,0.0030947556,0.43209466
940,2021-11-08,0.78344333,0.0051747416,0.21138191
941,2021-11-10,0.5271732,0.0028648863,0.4699619
942,2021-11-11,0.35222137,0.0034447142,0.6443339
943,2021-11-15,0.96003866,0.0032122429,0.036748976
944,2021-11-16,0.49893156,0.00629499,0.49477348
945,2021-11-17,0.97526354,0.0030930373,0.021643408
946,2021-11-18,0.3360181,0.0032779796,0.66070396
947,2021-11-19,0.9582972,0.0033096331,0.03839313
948,2021-11-22,0.76274985,0.1496587,0.087591425
949,2021-11-23,0.88923,0.004034618,0.10673538
950,2021-11-24,0.017224472,0.002600622,0.98017496
951,2021-11-25,0.9500525,0.003352562,0.046594948
952,2021-11-26,0.9074125,0.0035311556,0.089056306
953,2021-11-27,0.49445355,0.48050094,0.025045546
954,2021-11-29,0.723369,0.004014494,0.2726165
955,2021-11-30,0.51202744,0.004562771,0.48340985
956,2021-12-01,0.5056377,0.0028158333,0.49154642
957,2021-12-02,0.9409591,0.0032822469,0.05575871
958,2021-12-03,0.9855182,0.0026945323,0.011787247
959,2021-12-04,0.80597496,0.0077860937,0.18623893
960,2021-12-05,0.9422337,0.0032651778,0.0545012
961,2021-12-07,0.72194743,0.0061506927,0.27190185
962,2021-12-08,0.50407755,0.0027325475,0.4931899
963,2021-12-10,0.46592158,0.002987519,0.53109086
964,2021-12-11,0.29109758,0.029826865,0.6790756
965,2021-12-13,0.04468558,0.0026226847,0.9526918
966,2021-12-14,0.49280134,0.4948116,0.01238705
967,2021-12-15,0.986566,0.0027740072,0.010659987
968,2021-12-16,0.9782064,0.0046947678,0.01709887
969,2021-12-17,0.50518805,0.22480153,0.27001044
970,2021-12-20,0.41043177,0.4754865,0.11408173
971,2021-12-21,0.12664713,0.0031988826,0.870154
972,2021-12-22,0.97246253,0.0032423562,0.024295121
973,2021-12-23,0.09206335,0.0031604897,0.90477616
974,2021-12-24,0.37981462,0.0043295114,0.6158559
975,2021-12-27,0.497838,0.0031548338,0.4990072
976,2021-12-28,0.8482141,0.003896208,0.14788973
977,2021-12-29,0.9750206,0.0035241195,0.0214553
978,2021-12-30,0.8948117,0.005094509,0.1000938
979,2021-12-31,0.016093757,0.0024129802,0.98149323
980,2022-01-02,0.50455344,0.0028315356,0.49261507
981,2022-01-03,0.49651426,0.48932916,0.01415655
982,2022-01-04,0.4603096,0.004572451,0.535118
983,2022-01-06,0.48339158,0.12921882,0.3873896
984,2022-01-07,0.049322974,0.48682207,0.463855
985,2022-01-08,0.5665758,0.0032855098,0.43013865
986,2022-01-09,0.97415453,0.0029756303,0.022869846
987,2022-01-11,0.16598645,0.0038050867,0.8302084
988,2022-01-12,0.8373022,0.0038387626,0.15885903
989,2022-01-13,0.5091603,0.002915047,0.48792467
990,2022-01-14,0.4813122,0.013647873,0.50503993
991,2022-01-17,0.14550672,0.0034778968,0.8510154
992,2022-01-18,0.9542769,0.0032226956,0.042500347
993,2022-01-19,0.830429,0.003983373,0.16558757
994,2022-01-20,0.9838308,0.002945451,0.013223785
995,2022-01-21,0.91328216,0.0036515198,0.083066285
996,2022-01-24,0.55318785,0.0035020143,0.4433101
997,2022-01-25,0.98665786,0.002889133,0.010453046
998,2022-01-26,0.88982433,0.0041257576,0.10604993
999,2022-01-27,0.9814446,0.0031714118,0.0153838955
1000,2022-01-28,0.97629976,0.0030194568,0.020680752
1001,2022-01-31,0.96190774,0.0030545793,0.03503775
1002,2022-02-02,0.07949603,0.004951977,0.915552
1003,2022-02-03,0.113428295,0.009276779,0.8772949
1004,2022-02-05,0.9718226,0.008922134,0.01925521
1005,2022-02-06,0.5043448,0.0030418173,0.49261335
1006,2022-02-08,0.80267775,0.0038741487,0.19344814
1007,2022-02-09,0.7252836,0.0042944993,0.27042183
1008,2022-02-11,0.5140178,0.0073529994,0.4786291
1009,2022-02-12,0.44002444,0.03164157,0.52833396
1010,2022-02-14,0.20487761,0.07002114,0.7251013
1011,2022-02-15,0.90980875,0.0035818077,0.08660949
